,Speed,25,,,Speed,40,,,Speed,40,,,,,,,,,,,,,,,,,,,,,
,,,,,Evolves at level 35.,,,,Evolves at level 55.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Now learns TM19,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tangela,,Learnset,,Tangrowth,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Leech Seed,,,,1 - Leech Seed,,,,,,,,,,,,,,,,,,,,,,,,
,,,5 - Absorb,,,,5 - Absorb,,,,,,,,,,,,,,,,,,,,,,,,
,,,13 - Mega Drain,,,,13 - Mega Drain,,,,,,,,,,,,,,,,,,,,,,,,
,,,19 - Sleep Powder,,,,19 - Sleep Powder,,,,,,,,,,,,,,,,,,,,,,,,
,,,19 - Stun Spore,,,,19 - Stun Spore,,,,,,,,,,,,,,,,,,,,,,,,
,GRASS,,19 - PoisonPowder,,GRASS,,19 - PoisonPowder,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,Thick Fat,22 - Synthesis,,Ability 1,Thick Fat,22 - Synthesis,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,Thick Fat,28 - Knock Off,,Ability 2,Thick Fat,28 - Knock Off,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,31 - Giga Drain,,Base Stats,,31 - Giga Drain,,,,,,,,,,,,,,,,,,,,,,,,
,HP,65,37 - Energy Ball,,HP,100,37 - Energy Ball,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,55,43 - Earth Power,,Attack,100,43 - Earth Power,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,115,60 - Leaf Storm,,Defense,125,60 - Leaf Storm,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,100,,,Special Attack,110,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,40,,,Special Defense,60(+10),,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,60,,,Speed,50,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Evolves at level 40.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Now learns TM19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kangaskhan,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Comet Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Leer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7 - Bite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,13 - Headbutt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19 - Fake Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NORMAL,DRAGON,23 - Body Slam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,Thick Fat,27 - Dragon Claw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,Thick Fat,30 - Crush Claw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,34 - Dragon Rush,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HP,105,38 - Flail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,105(+10),42 - Last Resort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,90(+10),50 - Thrash,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,40,50 - Outrage,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,90(+10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Horsea,,Learnset,,Seadra,,Learnset,,Kingdra,,Learnset,,,,,,,,,,,,,,,,,,,,
,,,1 - Leer,,,,1 - Leer,,,,1 - Leer,,,,,,,,,,,,,,,,,,,,
,,,1 - Water Gun,,,,1 - Water Gun,,,,1 - Water Gun,,,,,,,,,,,,,,,,,,,,
,,,10 - BubbleBeam,,,,10 - BubbleBeam,,,,10 - BubbleBeam,,,,,,,,,,,,,,,,,,,,
,,,18 - DragonBreath,,,,18 - DragonBreath,,,,18 - DragonBreath,,,,,,,,,,,,,,,,,,,,
,,,26 - Scald,,,,26 - Scald,,,,26 - Scald,,,,,,,,,,,,,,,,,,,,
,WATER,,35 - Dragon Pulse,,WATER,DRAGON,35 - Dragon Pulse,,WATER,DRAGON,35 - Dragon Pulse,,,,,,,,,,,,,,,,,,,,
,Ability 1,Swift Swim,44 - Octazooka,,Ability 1,Swift Swim,44 - Octazooka,,Ability 1,Swift Swim,44 - Octazooka,,,,,,,,,,,,,,,,,,,,
,Ability 2,Swift Swim,50 - Yawn,,Ability 2,Swift Swim,50 - Yawn,,Ability 2,Swift Swim,50 - Yawn,,,,,,,,,,,,,,,,,,,,
,Base Stats,,70 - Hydro Cannon,,Base Stats,,70 - Hydro Cannon,,Base Stats,,70 - Hydro Cannon,,,,,,,,,,,,,,,,,,,,
,HP,50(+20),74 - Draco Meteor,,HP,55,74 - Draco Meteor,,HP,95(+20),74 - Draco Meteor,,,,,,,,,,,,,,,,,,,,
,Attack,40,,,Attack,45(-20),,,Attack,55(-40),,,,,,,,,,,,,,,,,,,,,
,Defense,70,,,Defense,95,,,Defense,95,,,,,,,,,,,,,,,,,,,,,
,Special Attack,80(+10),,,Special Attack,95,,,Special Attack,105(+10),,,,,,,,,,,,,,,,,,,,,
,Special Defense,25,,,Special Defense,65(+20),,,Special Defense,95,,,,,,,,,,,,,,,,,,,,,
,Speed,60,,,Speed,85,,,Speed,105(+20),,,,,,,,,,,,,,,,,,,,,
,,,,,Evolves at level 22.,,,,Evolves at level 44.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Now learns TM33,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Goldeen,,Learnset,,Seaking,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Peck,,,,1 - Peck,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Tail Whip,,,,1 - Tail Whip,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Aqua Jet,,,,1 - Aqua Jet,,,,,,,,,,,,,,,,,,,,,,,,
,,,10 - Headbutt,,,,10 - Headbutt,,,,,,,,,,,,,,,,,,,,,,,,
,,,15 - Horn Attack,,,,15 - Horn Attack,,,,,,,,,,,,,,,,,,,,,,,,
,WATER,,20 - Drill Run,,WATER,,20 - Drill Run,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,Swift Swim,25 - Waterfall,,Ability 1,Swift Swim,25 - Waterfall,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,Lightning Rod,30 - Aqua Tail,,Ability 2,Lightning Rod,30 - Aqua Tail,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,35 - Horn Drill,,Base Stats,,35 - Horn Drill,,,,,,,,,,,,,,,,,,,,,,,,
,HP,55(+10),40 - Soak,,HP,80,40 - Soak,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,87(+20),,,Attack,112(+20),,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,60,,,Defense,75(+10),,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,35,,,Special Attack,65,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,50,,,Special Defense,80,,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,73(+10),,,Speed,98(+30),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Evolves at level 25.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"Now learns TM33, TM88",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Staryu,,Learnset,,Starmie,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Recover,,,,1 - Recover,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Rapid Spin,,,,1 - Rapid Spin,,,,,,,,,,,,,,,,,,,,,,,,
,,,5 - Water Gun,,,,5 - Water Gun,,,,,,,,,,,,,,,,,,,,,,,,
,,,10 - Confusion,,,,10 - Confusion,,,,,,,,,,,,,,,,,,,,,,,,
,,,16 - Psybeam,,,,16 - Psybeam,,,,,,,,,,,,,,,,,,,,,,,,
,WATER,PSYCHIC,22 - BubbleBeam,,WATER,PSYCHIC,22 - BubbleBeam,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,No Guard,28 - Scald,,Ability 1,No Guard,28 - Scald,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,No Guard,35 - Psychic,,Ability 2,No Guard,37 - Psychic,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,42 - Surf,,Base Stats,,42 - Surf,,,,,,,,,,,,,,,,,,,,,,,,
,HP,50(+20),56 - Luster Purge,,HP,70(+10),56 - Luster Purge,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,45,70 - Blizzard,,Attack,75,70 - Blizzard,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,55,70 - Thunder,,Defense,85,70 - Thunder,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,85(+15),70 - Hydro Pump,,Special Attack,110(+10),70 - Hydro Pump,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,55,70 - Focus Blast,,Special Defense,85,70 - Focus Blast,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,100(+15),,,Speed,115,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Evolves via Water Stone.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mr. Mime,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5 - Confusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,15 - Psybeam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22 - Magical Leaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24 - Fake Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PSYCHIC,,26 - Encore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,Technician,29 - Psyshock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,Technician,32 - Skill Swap,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,35 - Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HP,60(+10),42 - Aura Sphere,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,45,47 - Icy Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,65,50 - Trick,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,110(+10),60 - Psycho Boost,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,120,70 - Ally Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,110(+20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scyther,,Learnset,,Scizor,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Bullet Punch,,,,1 - Bullet Punch,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Leer,,,,1 - Leer,,,,,,,,,,,,,,,,,,,,,,,,
,,,6 - Wing Attack,,,,6 - Wing Attack,,,,,,,,,,,,,,,,,,,,,,,,
,,,11 - Bug Bite,,,,11 - Bug Bite,,,,,,,,,,,,,,,,,,,,,,,,
,,,16 - Quick Attack,,,,16 - Quick Attack,,,,,,,,,,,,,,,,,,,,,,,,
,BUG,FLYING,26 - Aerial Ace,,BUG,STEEL,26 - Aerial Ace,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,Technician,31 - Rock Smash,,Ability 1,Technician,31 - Rock Smash,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,Technician,36 - Bulldoze,,Ability 2,Technician,36 - Bulldoze,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,40 - Iron Head,,Base Stats,,40 - Iron Head,,,,,,,,,,,,,,,,,,,,,,,,
,HP,80(+10),44 - Leech Life,,HP,80(+10),44 - Leech Life,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,110,56 - Meteor Mash,,Attack,130,56 - Meteor Mash,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,80,70 - U-Turn,,Defense,110(+10),70 - U-Turn,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,55,,,Special Attack,40(-15),,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,80,,,Special Defense,80,,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,105,,,Speed,70(+5),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Evolves via leveling up with Metal Coat during day.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Smoochum,,Learnset,,Jynx,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Pound,,,,1 - Pound,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Lick,,,,1 - Lick,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Lovely Kiss,,,,1 - Lovely Kiss,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Powder Snow,,,,1 - Powder Snow,,,,,,,,,,,,,,,,,,,,,,,,
,,,9 - Confusion,,,,9 - Confusion,,,,,,,,,,,,,,,,,,,,,,,,
,ICE,PSYCHIC,13 - Icy Wind,,ICE,PSYCHIC,13 - Icy Wind,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,Water Absorb,21 - Psybeam,,Ability 1,Water Absorb,21 - Psybeam,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,Trace,25 - Aurora Beam,,Ability 2,Trace,25 - Aurora Beam,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,30 - Psyshock,,Base Stats,,30 - Psyshock,,,,,,,,,,,,,,,,,,,,,,,,
,HP,45,36 - Psychic,,HP,75(+10),36 - Psychic,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,30,41 - Ice Beam,,Attack,50,41 - Ice Beam,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,35(+20),45 - Perish Song,,Defense,65(+30),45 - Perish Song,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,100(+15),50 - Fake Out,,Special Attack,125(+10),50 - Fake Out,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,65,55 - Sheer Cold,,Special Defense,95,55 - Sheer Cold,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,85(+20),60 - Psycho Boost,,Speed,105(+10),60 - Psycho Boost,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Evolves at level 30.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Elekid,,Learnset,,Electabuzz,,Learnset,,Electivire,,Learnset,,,,,,,,,,,,,,,,,,,,
,,,1 - Growl,,,,1 - Growl,,,,1 - Growl,,,,,,,,,,,,,,,,,,,,
,,,6 - ThunderShock,,,,6 - ThunderShock,,,,6 - ThunderShock,,,,,,,,,,,,,,,,,,,,
,,,8 - Karate Chop,,,,8 - Karate Chop,,,,8 - Karate Chop,,,,,,,,,,,,,,,,,,,,
,,,11 - Quick Attack,,,,11 - Quick Attack,,,,11 - Quick Attack,,,,,,,,,,,,,,,,,,,,
,,,15 - Spark,,,,15 - Spark,,,,15 - Spark,,,,,,,,,,,,,,,,,,,,
,ELECTRIC,FIGHTING,20 - Brick Break,,ELECTRIC,FIGHTING,20 - Brick Break,,ELECTRIC,FIGHTING,20 - Brick Break,,,,,,,,,,,,,,,,,,,,
,Ability 1,Iron Fist,25 - Fire Punch,,Ability 1,Iron Fist,25 - Fire Punch,,Ability 1,Iron Fist,25 - Fire Punch,,,,,,,,,,,,,,,,,,,,
,Ability 2,Motor Drive,25 - Ice Punch,,Ability 2,Motor Drive,25 - Ice Punch,,Ability 2,Motor Drive,25 - Ice Punch,,,,,,,,,,,,,,,,,,,,
,Base Stats,,25 - ThunderPunch,,Base Stats,,25 - ThunderPunch,,Base Stats,,25 - ThunderPunch,,,,,,,,,,,,,,,,,,,,
,HP,45,30 - Wild Charge,,HP,65,30 - Wild Charge,,HP,85(+10),30 - Wild Charge,,,,,,,,,,,,,,,,,,,,
,Attack,63,35 - Sky Uppercut,,Attack,95(+12),35 - Sky Uppercut,,Attack,123,35 - Sky Uppercut,,,,,,,,,,,,,,,,,,,,
,Defense,37,39 - Vital Throw,,Defense,57,39 - Vital Throw,,Defense,67,39 - Vital Throw,,,,,,,,,,,,,,,,,,,,
,Special Attack,65,43 - Shadow Punch,,Special Attack,83(-12),43 - Shadow Punch,,Special Attack,115(+10),43 - Shadow Punch,,,,,,,,,,,,,,,,,,,,
,Special Defense,55,48 - Drain Punch,,Special Defense,85,48 - Drain Punch,,Special Defense,95(+10),48 - Drain Punch,,,,,,,,,,,,,,,,,,,,
,Speed,95,56 - Volt Tackle,,Speed,105,56 - Volt Tackle,,Speed,105(+10),56 - Volt Tackle,,,,,,,,,,,,,,,,,,,,
,,,65 - Close Combat,,Evolves at level 30.,,65 - Close Combat,,Evolves at level 55.,,65 - Close Combat,,,,,,,,,,,,,,,,,,,,
,,,74 - Volt Switch,,,,74 - Volt Switch,,,,74 - Volt Switch,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Magby,,Learnset,,Magmar,,Learnset,,Magmortar,,Learnset,,,,,,,,,,,,,,,,,,,,
,,,1 - Ember,,,,1 - Ember,,,,1 - Ember,,,,,,,,,,,,,,,,,,,,
,,,1 - Leer,,,,1 - Leer,,,,1 - Leer,,,,,,,,,,,,,,,,,,,,
,,,1 - Acid,,,,1 - Acid,,,,1 - Acid,,,,,,,,,,,,,,,,,,,,
,,,7 - Leer,,,,7 - Leer,,,,7 - Leer,,,,,,,,,,,,,,,,,,,,
,,,13 - Flame Burst,,,,13 - Flame Burst,,,,13 - Flame Burst,,,,,,,,,,,,,,,,,,,,
,FIRE,POISON,18 - Sludge,,FIRE,POISON,18 - Sludge,,FIRE,STEEL,18 - Sludge,,,,,,,,,,,,,,,,,,,,
,Ability 1,Flash Fire,25 - Lava Plume,,Ability 1,Flash Fire,25 - Lava Plume,,Ability 1,Flash Fire,25 - Lava Plume,,,,,,,,,,,,,,,,,,,,
,Ability 2,No Guard,30 - Sludge Bomb,,Ability 2,No Guard,30 - Sludge Bomb,,Ability 2,No Guard,30 - Sludge Bomb,,,,,,,,,,,,,,,,,,,,
,Base Stats,,34 - Flamethrower,,Base Stats,,34 - Flamethrower,,Base Stats,,34 - Flamethrower,,,,,,,,,,,,,,,,,,,,
,HP,45,41 - Will-O-Wisp,,HP,65,41 - Will-O-Wisp,,HP,95(+20),41 - Will-O-Wisp,,,,,,,,,,,,,,,,,,,,
,Attack,75,47 - Heat Wave,,Attack,85(-10),47 - Heat Wave,,Attack,75(-20),47 - Heat Wave,,,,,,,,,,,,,,,,,,,,
,Defense,37,51 - Flash Cannon,,Defense,57,51 - Flash Cannon,,Defense,87(+20),51 - Flash Cannon,,,,,,,,,,,,,,,,,,,,
,Special Attack,70,55 - Magma Storm,,Special Attack,100,55 - Magma Storm,,Special Attack,125,55 - Magma Storm,,,,,,,,,,,,,,,,,,,,
,Special Defense,55,60 - Blast Burn,,Special Defense,85,60 - Blast Burn,,Special Defense,105(+10),60 - Blast Burn,,,,,,,,,,,,,,,,,,,,
,Speed,83,65 - Fire Blast,,Speed,103(+10),65 - Fire Blast,,Speed,93(+10),65 - Fire Blast,,,,,,,,,,,,,,,,,,,,
,,,65 - Focus Blast,,Evolves at level 30.,,65 - Focus Blast,,Evolves at level 55.,,65 - Focus Blast,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Now learns TM19, TM91",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pinsir,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - ViceGrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Focus Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7 - Fury Cutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,13 - Bulldoze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19 - Leech Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BUG,GROUND,25 - Drill Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,Sheer Force,31 - Rock Slide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,Mold Breaker,37 - Earthquake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,42 - X-Scissor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HP,80(+15),47 - Rock Climb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,125,50 - Close Combat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,100,65 - Horn Drill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,55,70 - Fissure,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,95(+10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Now learns TM19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tauros,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10 - Bulldoze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18 - Screech,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22 - Headbutt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29 - Rock Slide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NORMAL,GROUND,36 - Body Slam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,Sheer Force,44 - Earthquake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,Reckless,50 - Close Combat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,55 - Rock Climb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HP,75,60 - Horn Drill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,110(+10),65 - Head Charge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,105(+10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Now learns TM19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Magikarp,,Learnset,,Gyarados,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Flail,,,,1 - Flail,,,,,,,,,,,,,,,,,,,,,,,,
,,,20 - Bite,,,,20 - Bite,,,,,,,,,,,,,,,,,,,,,,,,
,,,25 - Aqua Jet,,,,25 - Aqua Jet,,,,,,,,,,,,,,,,,,,,,,,,
,,,30 - Waterfall,,,,30 - Waterfall,,,,,,,,,,,,,,,,,,,,,,,,
,,,35 - Bounce,,,,35 - Bounce,,,,,,,,,,,,,,,,,,,,,,,,
,WATER,,40 - Crunch,,WATER,FLYING,40 - Crunch,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,Swift Swim,45 - Earthquake,,Ability 1,Intimidate,45 - Earthquake,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,Swift Swim,50 - Taunt,,Ability 2,Intimidate,50 - Taunt,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,55 - Power Whip,,Base Stats,,55 - Power Whip,,,,,,,,,,,,,,,,,,,,,,,,
,HP,20,65 - Sky Attack,,HP,95,65 - Sky Attack,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,10,65 - Aqua Tail,,Attack,125,65 - Aqua Tail,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,55,,,Defense,79,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,15,,,Special Attack,60,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,20,,,Special Defense,110,,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,80,,,Speed,81,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Evolves at level 20.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Now learns HM02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Now learns TM33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lapras,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Icy Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Water Gun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10 - BubbleBeam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18 - DragonBreath,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26 - Scald,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,WATER,DRAGON,35 - Dragon Pulse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,Shell Armor,44 - Ice Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,Shell Armor,44 - Thunderbolt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,50 - Perish Song,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HP,130,60 - Haze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,75(-10),75 - Recover,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,95(+10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Now learns TM33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Eevee,,Learnset,,Flareon,,Learnset,,Jolteon,,Learnset,,Vaporeon,,Learnset,,Espeon,,Learnset,,Umbreon,,Learnset,,Leafeon,,Learnset,,Glaceon,,Learnset
